"stationID","datetimeUTC","voltage_V","h2Temp_C","stage_ft","LSU","telem_source","basinPair"
"BN","2022-09-20 12:05:00",12.9,5.8,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-20 12:05:00",12.2,8.1,0,1,"GOES","Blue Grouse"
"TW","2022-09-20 12:05:00",12.6,6.2,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-20 12:05:00",12.9,5.9,0.03,100,"GOES","Fish Creek"
"CW","2022-09-20 12:05:00",12.7,3.7,0.04,100,"GOES","Coxit"
"CE","2022-09-20 12:05:00",12.7,1.9,0.03,100,"GOES","Coxit"
"SS","2022-09-21 00:05:00",13.2,25.1,0.01,5,"GOES","Springdale"
"SN","2022-09-21 00:05:00",13.4,23.4,0,100,"GOES","Springdale"
"BN","2022-09-21 00:05:00",13.4,18.6,0,100,"GOES","Blue Grouse"
"BS","2022-09-21 00:05:00",12.2,18.6,0,1,"GOES","Blue Grouse"
"TW","2022-09-21 00:05:00",12.6,14.5,0.02,1,"GOES","Tripps Knob"
"FW","2022-09-21 00:05:00",13,13.9,0.04,100,"GOES","Fish Creek"
"FE","2022-09-21 00:05:00",12.9,14.2,0.02,100,"GOES","Fish Creek"
"CW","2022-09-21 00:05:00",12.8,10.2,0.03,100,"GOES","Coxit"
"CE","2022-09-21 00:05:00",13,11.6,0.03,100,"GOES","Coxit"
"SS","2022-09-21 12:05:00",12.9,6.7,0.02,5,"GOES","Springdale"
"SN","2022-09-21 12:05:00",12.9,4.6,0,100,"GOES","Springdale"
"BN","2022-09-21 12:05:00",12.8,7.6,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-21 12:05:00",12.2,8.9,0,1,"GOES","Blue Grouse"
"TW","2022-09-21 12:05:00",12.6,4.4,0.03,1,"GOES","Tripps Knob"
"FW","2022-09-21 12:05:00",12.9,6.9,0.04,100,"GOES","Fish Creek"
"FE","2022-09-21 12:05:00",12.9,8.1,0.03,100,"GOES","Fish Creek"
"CW","2022-09-21 12:05:00",12.7,4.8,0.04,100,"GOES","Coxit"
"CE","2022-09-21 12:05:00",12.7,2.6,0.03,100,"GOES","Coxit"
"SS","2022-09-22 00:05:00",13.2,24.9,0.01,5,"GOES","Springdale"
"SN","2022-09-22 00:05:00",14,24.9,0,100,"GOES","Springdale"
"BN","2022-09-22 00:05:00",13.7,20.9,0,100,"GOES","Blue Grouse"
"BS","2022-09-22 00:05:00",12.2,20.7,0,1,"GOES","Blue Grouse"
"TW","2022-09-22 00:05:00",12.6,14.9,0.02,1,"GOES","Tripps Knob"
"FW","2022-09-22 00:05:00",13,14.9,0.04,100,"GOES","Fish Creek"
"FE","2022-09-22 00:05:00",12.9,15.3,0.02,100,"GOES","Fish Creek"
"CW","2022-09-22 00:05:00",12.8,11.8,0.03,100,"GOES","Coxit"
"CE","2022-09-22 00:05:00",13,13,0.03,100,"GOES","Coxit"
"SS","2022-09-22 12:05:00",12.9,12.7,0.02,5,"GOES","Springdale"
"SN","2022-09-22 12:05:00",12.9,12.3,0,100,"GOES","Springdale"
"BN","2022-09-22 12:05:00",12.9,8.9,0,100,"GOES","Blue Grouse"
"BS","2022-09-22 12:05:00",12.2,10.8,0,1,"GOES","Blue Grouse"
"TW","2022-09-22 12:05:00",12.6,11,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-22 12:05:00",12.9,10.8,0.03,100,"GOES","Fish Creek"
"CW","2022-09-22 12:05:00",12.8,7.3,0.04,100,"GOES","Coxit"
"CE","2022-09-22 12:05:00",12.7,5.2,0.03,100,"GOES","Coxit"
"SN","2022-09-23 00:05:00",13.4,21.3,0,100,"GOES","Springdale"
"BN","2022-09-23 00:05:00",13.5,17.1,0,100,"GOES","Blue Grouse"
"BS","2022-09-23 00:05:00",12.2,13.8,0,1,"GOES","Blue Grouse"
"TW","2022-09-23 00:05:00",12.6,12.3,0.02,1,"GOES","Tripps Knob"
"FW","2022-09-23 00:05:00",13,11.4,0.04,100,"GOES","Fish Creek"
"CW","2022-09-23 00:05:00",12.8,15.1,0.03,100,"GOES","Coxit"
"CE","2022-09-23 00:05:00",12.9,16.6,0.03,100,"GOES","Coxit"
"SS","2022-09-23 12:05:00",12.9,8.1,0.02,5,"GOES","Springdale"
"SN","2022-09-23 12:05:00",12.9,7,-0.01,100,"GOES","Springdale"
"BN","2022-09-23 12:05:00",12.9,1.5,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-23 12:05:00",12.2,5.7,0,1,"GOES","Blue Grouse"
"TW","2022-09-23 12:05:00",12.6,7,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-23 12:05:00",12.9,7.9,0.03,100,"GOES","Fish Creek"
"CW","2022-09-23 12:05:00",12.7,6.9,0.03,100,"GOES","Coxit"
"CE","2022-09-23 12:05:00",12.7,5.6,0.04,100,"GOES","Coxit"
"SS","2022-09-24 00:05:00",13.2,21.5,0.01,5,"GOES","Springdale"
"SN","2022-09-24 00:05:00",13.4,21.8,-0.01,100,"GOES","Springdale"
"BN","2022-09-24 00:05:00",13.6,18.5,0,100,"GOES","Blue Grouse"
"BS","2022-09-24 00:05:00",12.2,15.2,0,1,"GOES","Blue Grouse"
"TW","2022-09-24 00:05:00",12.6,13.1,0.02,1,"GOES","Tripps Knob"
"FW","2022-09-24 00:05:00",13,13,0.04,100,"GOES","Fish Creek"
"CW","2022-09-24 00:05:00",12.7,13.2,0.03,100,"GOES","Coxit"
"CE","2022-09-24 00:05:00",12.9,13.2,0.03,100,"GOES","Coxit"
"SS","2022-09-24 12:05:00",12.9,8.3,0.02,5,"GOES","Springdale"
"SN","2022-09-24 12:05:00",12.9,4.7,0.01,100,"GOES","Springdale"
"BN","2022-09-24 12:05:00",12.9,4.6,0,100,"GOES","Blue Grouse"
"BS","2022-09-24 12:05:00",12.2,7.2,0,1,"GOES","Blue Grouse"
"TW","2022-09-24 12:05:00",12.6,5.8,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-24 12:05:00",12.9,6,0.03,100,"GOES","Fish Creek"
"CW","2022-09-24 12:05:00",12.7,6.2,0.03,100,"GOES","Coxit"
"CE","2022-09-24 12:05:00",12.7,4.7,0.03,100,"GOES","Coxit"
"SS","2022-09-25 00:05:00",13.2,23.9,0.01,5,"GOES","Springdale"
"SN","2022-09-25 00:05:00",13.8,23.6,0,100,"GOES","Springdale"
"BN","2022-09-25 00:05:00",13.4,16.9,0,100,"GOES","Blue Grouse"
"BS","2022-09-25 00:05:00",12.2,16.4,0,1,"GOES","Blue Grouse"
"TW","2022-09-25 00:05:00",12.6,14,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-25 00:05:00",12.9,13.9,0.02,100,"GOES","Fish Creek"
"CW","2022-09-25 00:05:00",12.7,11.6,0.03,100,"GOES","Coxit"
"CE","2022-09-25 00:05:00",12.9,12.5,0.03,100,"GOES","Coxit"
"SS","2022-09-25 12:05:00",12.9,8.8,0.02,5,"GOES","Springdale"
"SN","2022-09-25 12:05:00",12.9,6.8,0.01,100,"GOES","Springdale"
"BN","2022-09-25 12:05:00",12.8,7,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-25 12:05:00",12.2,10,0,1,"GOES","Blue Grouse"
"TW","2022-09-25 12:05:00",12.6,6.5,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-25 12:05:00",12.9,7.4,0.03,100,"GOES","Fish Creek"
"CW","2022-09-25 12:05:00",12.7,7.4,0.03,100,"GOES","Coxit"
"CE","2022-09-25 12:05:00",12.7,5.7,0.03,100,"GOES","Coxit"
"SS","2022-09-26 00:05:00",13.2,26.4,0.01,7,"GOES","Springdale"
"SN","2022-09-26 00:05:00",13.4,26.8,0,100,"GOES","Springdale"
"BN","2022-09-26 00:05:00",13.3,18.8,0,100,"GOES","Blue Grouse"
"BS","2022-09-26 00:05:00",12.2,19.1,0,1,"GOES","Blue Grouse"
"TW","2022-09-26 00:05:00",12.6,15.2,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-26 00:05:00",12.9,14.9,0.02,100,"GOES","Fish Creek"
"CE","2022-09-26 00:05:00",12.9,17,0.03,100,"GOES","Coxit"
"SS","2022-09-26 12:05:00",12.9,9.8,0.02,7,"GOES","Springdale"
"SN","2022-09-26 12:05:00",12.9,8,0,100,"GOES","Springdale"
"BN","2022-09-26 12:05:00",12.9,9.6,0,100,"GOES","Blue Grouse"
"BS","2022-09-26 12:05:00",12.2,11.4,0,1,"GOES","Blue Grouse"
"TW","2022-09-26 12:05:00",12.6,6.9,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-26 12:05:00",12.9,8.3,0.02,100,"GOES","Fish Creek"
"CE","2022-09-26 12:05:00",12.7,7.5,0.03,100,"GOES","Coxit"
"SS","2022-09-27 00:05:00",13.2,27.8,0.01,8,"GOES","Springdale"
"SN","2022-09-27 00:05:00",13.3,28.9,0,100,"GOES","Springdale"
"BN","2022-09-27 00:05:00",13.3,21,0,100,"GOES","Blue Grouse"
"BS","2022-09-27 00:05:00",12.2,21.4,0,1,"GOES","Blue Grouse"
"TW","2022-09-27 00:05:00",12.6,16.6,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-27 00:05:00",12.9,16.1,0.02,100,"GOES","Fish Creek"
"CE","2022-09-27 00:05:00",12.9,18.5,0.02,100,"GOES","Coxit"
"SS","2022-09-27 12:05:00",12.9,10,0.02,8,"GOES","Springdale"
"SN","2022-09-27 12:05:00",12.9,8.2,0.01,100,"GOES","Springdale"
"BN","2022-09-27 12:05:00",12.9,10.7,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-27 12:05:00",12.2,12.7,0,1,"GOES","Blue Grouse"
"TW","2022-09-27 12:05:00",12.6,7.6,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-27 12:05:00",12.9,9.3,0.02,100,"GOES","Fish Creek"
"CE","2022-09-27 12:05:00",12.7,8.1,0.03,100,"GOES","Coxit"
"SS","2022-09-28 00:05:00",13.2,29,0.01,10,"GOES","Springdale"
"SN","2022-09-28 00:05:00",13.3,30.6,0,100,"GOES","Springdale"
"BN","2022-09-28 00:05:00",13.3,21.7,0,100,"GOES","Blue Grouse"
"BS","2022-09-28 00:05:00",12.2,22.6,0,1,"GOES","Blue Grouse"
"TW","2022-09-28 00:05:00",12.6,17.7,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-28 00:05:00",12.9,17.3,0.02,100,"GOES","Fish Creek"
"CE","2022-09-28 00:05:00",12.9,19.6,0.03,100,"GOES","Coxit"
"SS","2022-09-28 12:05:00",12.9,11.2,0.02,12,"GOES","Springdale"
"SN","2022-09-28 12:05:00",12.9,8,0.01,100,"GOES","Springdale"
"BN","2022-09-28 12:05:00",12.8,10,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-28 12:05:00",12.2,12.9,0,1,"GOES","Blue Grouse"
"TW","2022-09-28 12:05:00",12.6,9,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-28 12:05:00",12.9,11.3,0.02,100,"GOES","Fish Creek"
"CE","2022-09-28 12:05:00",12.7,8.5,0.03,100,"GOES","Coxit"
"SS","2022-09-29 00:05:00",13,24.6,0.02,15,"GOES","Springdale"
"SN","2022-09-29 00:05:00",13.2,25.8,0.01,100,"GOES","Springdale"
"BN","2022-09-29 00:05:00",13.5,22.6,0,100,"GOES","Blue Grouse"
"BS","2022-09-29 00:05:00",12.2,20.1,0,1,"GOES","Blue Grouse"
"TW","2022-09-29 00:05:00",12.6,17.2,0.02,1,"GOES","Tripps Knob"
"CE","2022-09-29 00:05:00",12.8,16.1,0.03,100,"GOES","Coxit"
"SS","2022-09-29 12:05:00",12.9,14.4,0.02,15,"GOES","Springdale"
"SN","2022-09-29 12:05:00",13,14.4,0.01,100,"GOES","Springdale"
"BN","2022-09-29 12:05:00",12.9,11.4,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-29 12:05:00",12.2,13.3,0,1,"GOES","Blue Grouse"
"TW","2022-09-29 12:05:00",12.6,12.1,0.02,1,"GOES","Tripps Knob"
"FE","2022-09-29 12:05:00",12.9,11.2,0.02,100,"GOES","Fish Creek"
"CE","2022-09-29 12:05:00",12.7,8,0.03,100,"GOES","Coxit"
"SS","2022-09-30 00:05:00",12.9,12.7,0.02,18,"GOES","Springdale"
"SN","2022-09-30 00:05:00",13,13.2,-0.04,100,"GOES","Springdale"
"BN","2022-09-30 00:05:00",13.4,11,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-30 00:05:00",12.2,10.8,0,1,"GOES","Blue Grouse"
"TW","2022-09-30 00:05:00",12.6,9.1,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-30 00:05:00",12.9,8.4,0.03,100,"GOES","Fish Creek"
"CE","2022-09-30 00:05:00",12.8,12,0.03,100,"GOES","Coxit"
"SS","2022-09-30 12:05:00",12.9,11.4,0.01,19,"GOES","Springdale"
"SN","2022-09-30 12:05:00",12.9,11.1,-0.04,100,"GOES","Springdale"
"BN","2022-09-30 12:05:00",12.9,9.5,0.01,100,"GOES","Blue Grouse"
"BS","2022-09-30 12:05:00",12.2,10.3,0,1,"GOES","Blue Grouse"
"TW","2022-09-30 12:05:00",12.6,9,0.03,1,"GOES","Tripps Knob"
"FE","2022-09-30 12:05:00",12.9,8.4,0.03,100,"GOES","Fish Creek"
"CE","2022-09-30 12:05:00",12.7,7.1,0.03,100,"GOES","Coxit"
"SS","2022-10-01 00:05:00",13.1,17.5,0.01,20,"GOES","Springdale"
"SN","2022-10-01 00:05:00",13.3,18.5,-0.03,100,"GOES","Springdale"
"BN","2022-10-01 00:05:00",13.5,14.6,0.01,100,"GOES","Blue Grouse"
"BS","2022-10-01 00:05:00",12.2,14.3,0,1,"GOES","Blue Grouse"
"TW","2022-10-01 00:05:00",12.6,11.2,0.03,1,"GOES","Tripps Knob"
"SS","2022-10-01 12:05:00",12.9,8.1,0.01,100,"GOES","Springdale"
"SN","2022-10-01 12:05:00",12.9,6.8,-0.01,100,"GOES","Springdale"
"BN","2022-10-01 12:05:00",12.9,8.4,0.02,100,"GOES","Blue Grouse"
"FE","2022-10-02 00:05:00",12.9,12.9,0.02,100,"GOES","Fish Creek"
"CE","2022-10-02 00:05:00",12.8,15.8,0.03,100,"GOES","Coxit"
"SS","2022-10-02 12:05:00",12.9,10.2,0.02,100,"GOES","Springdale"
"SN","2022-10-02 12:05:00",13,7.2,0.01,100,"GOES","Springdale"
"BN","2022-10-02 12:05:00",12.9,7.6,0.01,100,"GOES","Blue Grouse"
"BS","2022-10-02 12:05:00",12.2,10.5,0,1,"GOES","Blue Grouse"
"TW","2022-10-02 12:05:00",12.6,7,0.03,1,"GOES","Tripps Knob"
"FE","2022-10-02 12:05:00",12.9,7.8,0.02,100,"GOES","Fish Creek"
"CE","2022-10-02 12:05:00",12.7,7.5,0.03,100,"GOES","Coxit"
"SN","2022-10-03 00:05:00",13.3,24.9,0,100,"GOES","Springdale"
"BN","2022-10-03 00:05:00",13.3,19,0,100,"GOES","Blue Grouse"
"BS","2022-10-03 00:05:00",12.2,18.1,0,1,"GOES","Blue Grouse"
"TW","2022-10-03 00:05:00",12.6,13.7,0.02,1,"GOES","Tripps Knob"
"FE","2022-10-03 00:05:00",12.9,13.7,0.02,100,"GOES","Fish Creek"
"CE","2022-10-03 00:05:00",12.8,16.8,0.03,100,"GOES","Coxit"
"SS","2022-10-03 12:05:00",12.9,10.2,0.01,100,"GOES","Springdale"
"SN","2022-10-03 12:05:00",12.9,6.1,0,100,"GOES","Springdale"
"BN","2022-10-03 12:05:00",12.8,7,0.01,100,"GOES","Blue Grouse"
"BS","2022-10-03 12:05:00",12.2,9.6,0,1,"GOES","Blue Grouse"
"TW","2022-10-03 12:05:00",12.5,7.6,0.03,1,"GOES","Tripps Knob"
"FE","2022-10-03 12:05:00",12.9,9,0.02,100,"GOES","Fish Creek"
"CE","2022-10-03 12:05:00",12.7,8.1,0.03,100,"GOES","Coxit"
"SS","2022-10-04 00:05:00",13.1,23.4,0,100,"GOES","Springdale"
"SN","2022-10-04 00:05:00",13.2,26,-0.01,100,"GOES","Springdale"
"BN","2022-10-04 00:05:00",13.4,19.3,0,100,"GOES","Blue Grouse"
"BS","2022-10-04 00:05:00",12.2,18.8,0,1,"GOES","Blue Grouse"
"TW","2022-10-04 00:05:00",12.6,14.5,0.02,1,"GOES","Tripps Knob"
"FW","2022-10-04 00:05:00",12.9,14.9,0.04,100,"GOES","Fish Creek"
"FE","2022-10-04 00:05:00",12.9,14.2,0.02,100,"GOES","Fish Creek"
"CE","2022-10-04 00:05:00",12.8,17.5,0.03,100,"GOES","Coxit"
"SS","2022-10-04 12:05:00",12.9,9.5,0.01,100,"GOES","Springdale"
"SN","2022-10-04 12:05:00",12.9,6.3,0,100,"GOES","Springdale"
"BN","2022-10-04 12:05:00",12.8,8.4,0,100,"GOES","Blue Grouse"
"BS","2022-10-04 12:05:00",12.2,11.5,0,1,"GOES","Blue Grouse"
"TW","2022-10-04 12:05:00",12.5,7.2,0.03,1,"GOES","Tripps Knob"
"FE","2022-10-04 12:05:00",12.8,8.6,0.02,100,"GOES","Fish Creek"
"CE","2022-10-04 12:05:00",12.7,7.5,0.03,100,"GOES","Coxit"
"SS","2022-10-05 00:05:00",13.1,23.7,0,100,"GOES","Springdale"
"SN","2022-10-05 00:05:00",13.2,26.3,0,100,"GOES","Springdale"
"BN","2022-10-05 00:05:00",13.3,19,0,100,"GOES","Blue Grouse"
"BS","2022-10-05 00:05:00",13.1,18.9,0,100,"GOES","Blue Grouse"
"TW","2022-10-05 00:05:00",12.5,13.8,0.02,1,"GOES","Tripps Knob"
"FW","2022-10-05 00:05:00",12.9,15.6,0.04,100,"GOES","Fish Creek"
"FE","2022-10-05 00:05:00",12.9,14.9,0.02,100,"GOES","Fish Creek"
"CE","2022-10-05 00:05:00",12.8,17.1,0.03,100,"GOES","Coxit"
"SS","2022-10-05 12:05:00",12.9,9,0,100,"GOES","Springdale"
"SN","2022-10-05 12:05:00",12.9,5.4,0,100,"GOES","Springdale"
"BN","2022-10-05 12:05:00",12.8,8.2,0.01,100,"GOES","Blue Grouse"
"BS","2022-10-05 12:05:00",13.1,11.5,0,100,"GOES","Blue Grouse"
"CE","2022-10-07 00:05:00",12.8,16.1,0.03,100,"GOES","Coxit"
"SS","2022-10-07 12:05:00",12.9,9.5,0.01,1,"GOES","Springdale"
"SN","2022-10-07 12:05:00",12.9,7.8,0.01,100,"GOES","Springdale"
"BN","2022-10-07 12:05:00",12.8,10.2,0,100,"GOES","Blue Grouse"
"BS","2022-10-07 12:05:00",13.1,11.7,0,100,"GOES","Blue Grouse"
"TW","2022-10-07 12:05:00",13.1,7.4,0.03,100,"GOES","Tripps Knob"
"FE","2022-10-07 12:05:00",12.8,8.4,0.03,100,"GOES","Fish Creek"
"CE","2022-10-07 12:05:00",12.7,7.8,0.03,100,"GOES","Coxit"
"SS","2022-10-08 00:05:00",13.2,23.7,0.01,1,"GOES","Springdale"
"SN","2022-10-08 00:05:00",13.3,26,0,100,"GOES","Springdale"
"BN","2022-10-08 00:05:00",13.5,20.4,0,100,"GOES","Blue Grouse"
"BS","2022-10-08 00:05:00",13.1,20,0,100,"GOES","Blue Grouse"
"TW","2022-10-08 00:05:00",13.1,14.7,0.02,100,"GOES","Tripps Knob"
"FW","2022-10-08 00:05:00",12.8,15.1,0.03,100,"GOES","Fish Creek"
"FE","2022-10-08 00:05:00",12.8,14.1,0.02,100,"GOES","Fish Creek"
"CE","2022-10-08 00:05:00",12.8,16.6,0.02,100,"GOES","Coxit"
"SS","2022-10-08 12:05:00",12.9,8.8,0.01,1,"GOES","Springdale"
"SN","2022-10-08 12:05:00",12.9,7.2,0,100,"GOES","Springdale"
"BN","2022-10-08 12:05:00",12.9,8.1,0,100,"GOES","Blue Grouse"
"BS","2022-10-08 12:05:00",13.1,11,0,100,"GOES","Blue Grouse"
"TW","2022-10-08 12:05:00",13.1,6.5,0.03,100,"GOES","Tripps Knob"
"FE","2022-10-08 12:05:00",12.8,7.9,0.02,100,"GOES","Fish Creek"
"CE","2022-10-08 12:05:00",12.6,7.6,0.03,100,"GOES","Coxit"
"SS","2022-10-09 00:05:00",13.2,22.7,0.01,2,"GOES","Springdale"
"SN","2022-10-09 00:05:00",13.3,25.3,0,100,"GOES","Springdale"
"BN","2022-10-09 00:05:00",13.4,17.9,0,100,"GOES","Blue Grouse"
"BS","2022-10-09 00:05:00",13.1,18.1,0,100,"GOES","Blue Grouse"
"TW","2022-10-09 00:05:00",13.1,13.8,0.02,100,"GOES","Tripps Knob"
"FW","2022-10-09 00:05:00",12.8,14.1,0.04,100,"GOES","Fish Creek"
"CE","2022-10-09 00:05:00",12.8,15.2,0.03,100,"GOES","Coxit"
"SS","2022-10-09 12:05:00",12.9,8.1,0.01,3,"GOES","Springdale"
"SN","2022-10-09 12:05:00",12.9,4.2,0.01,100,"GOES","Springdale"
"BN","2022-10-09 12:05:00",12.8,6.7,0,100,"GOES","Blue Grouse"
"BS","2022-10-09 12:05:00",13,9.8,0,100,"GOES","Blue Grouse"
"TW","2022-10-09 12:05:00",13.1,5.6,0.03,100,"GOES","Tripps Knob"
"FE","2022-10-09 12:05:00",12.8,7.4,0.02,100,"GOES","Fish Creek"
"CE","2022-10-09 12:05:00",12.6,6.6,0.03,100,"GOES","Coxit"
"SS","2022-10-10 00:05:00",13.1,21.1,0.01,4,"GOES","Springdale"
"SN","2022-10-10 00:05:00",13.2,23.7,0,100,"GOES","Springdale"
"BN","2022-10-10 00:05:00",13.3,17.2,0,100,"GOES","Blue Grouse"
"BS","2022-10-10 00:05:00",13,16.9,0,100,"GOES","Blue Grouse"
"TW","2022-10-10 00:05:00",13.1,13.3,0.02,100,"GOES","Tripps Knob"
"FE","2022-10-10 00:05:00",12.8,12.5,0.02,100,"GOES","Fish Creek"
"CE","2022-10-10 00:05:00",12.8,14.4,0.03,100,"GOES","Coxit"
"SS","2022-10-10 12:05:00",12.9,7.3,0.01,4,"GOES","Springdale"
"SN","2022-10-10 12:05:00",12.9,3.2,0.01,100,"GOES","Springdale"
"BN","2022-10-10 12:05:00",12.8,4.6,0.01,100,"GOES","Blue Grouse"
"BS","2022-10-10 12:05:00",13,7.2,0,100,"GOES","Blue Grouse"
"TW","2022-10-10 12:05:00",13.1,6.2,0.03,100,"GOES","Tripps Knob"
"FW","2022-10-10 12:05:00",12.7,9.7,0.04,100,"GOES","Fish Creek"
"FE","2022-10-12 00:05:00",12.8,12,0.02,100,"GOES","Fish Creek"
"CE","2022-10-12 00:05:00",12.7,10.9,0.03,100,"GOES","Coxit"
"SS","2022-10-12 12:05:00",12.9,7.6,0.02,6,"GOES","Springdale"
"SN","2022-10-12 12:05:00",12.9,3,0.01,100,"GOES","Springdale"
"BN","2022-10-12 12:05:00",12.8,3.9,0,100,"GOES","Blue Grouse"
"BS","2022-10-12 12:05:00",13,6.7,0.01,100,"GOES","Blue Grouse"
"TW","2022-10-12 12:05:00",13.1,6.5,0.03,100,"GOES","Tripps Knob"
"FE","2022-10-12 12:05:00",12.7,6.9,0.02,100,"GOES","Fish Creek"
"SS","2022-10-13 00:05:00",13.1,19.9,0.01,6,"GOES","Springdale"
"SN","2022-10-13 00:05:00",13.2,22.5,0,100,"GOES","Springdale"
"BN","2022-10-13 00:05:00",13.3,15.7,0,100,"GOES","Blue Grouse"
"BS","2022-10-13 00:05:00",13,16.4,0,100,"GOES","Blue Grouse"
"TW","2022-10-13 00:05:00",13.1,13.5,0.02,100,"GOES","Tripps Knob"
"CW","2023-10-02 12:05:00",12.4,4.1,0.03,2,"GOES","Coxit"
"CE","2023-10-02 12:05:00",12.7,2.8,0.03,100,"GOES","Coxit"
"SS","2023-10-03 00:05:00",13.2,14.4,0.02,7,"GOES","Springdale"
"SN","2023-10-03 00:05:00",13.5,15.8,-0.01,1,"GOES","Springdale"
"BN","2023-10-03 00:05:00",13.5,14.8,0,3,"GOES","Blue Grouse"
"BS","2023-10-03 00:05:00",12.9,11.2,0,100,"GOES","Blue Grouse"
"TW","2023-10-03 00:05:00",12.4,9.3,0.03,1,"GOES","Tripps Knob"
"CW","2023-10-03 00:05:00",12.4,9,0.02,2,"GOES","Coxit"
"CE","2023-10-03 00:05:00",12.8,9.2,0.03,100,"GOES","Coxit"
"SS","2023-10-03 12:05:00",12.9,9.1,0.02,7,"GOES","Springdale"
"SN","2023-10-03 12:05:00",12.9,8.5,-0.03,1,"GOES","Springdale"
"BN","2023-10-03 12:05:00",12.9,7,0.01,3,"GOES","Blue Grouse"
"BS","2023-10-03 12:05:00",12.9,8.3,0,100,"GOES","Blue Grouse"
"TW","2023-10-03 12:05:00",12.4,7,0.03,1,"GOES","Tripps Knob"
"CW","2023-10-03 12:05:00",12.4,5,0.03,2,"GOES","Coxit"
"CE","2023-10-03 12:05:00",12.7,4.2,0.03,100,"GOES","Coxit"
"SS","2023-10-04 00:05:00",13.1,15.5,0.01,7,"GOES","Springdale"
"SN","2023-10-04 00:05:00",13.4,17.9,-0.01,1,"GOES","Springdale"
"BN","2023-10-04 00:05:00",13.5,12.7,0,3,"GOES","Blue Grouse"
"BS","2023-10-04 00:05:00",12.9,12.4,0,100,"GOES","Blue Grouse"
"TW","2023-10-04 00:05:00",12.4,10.4,0.03,1,"GOES","Tripps Knob"
"CW","2023-10-04 12:05:00",12.4,6.9,0.03,2,"GOES","Coxit"
"CE","2023-10-04 12:05:00",12.7,5.9,0.03,100,"GOES","Coxit"
"SN","2023-10-05 00:05:00",13.3,19.1,0,1,"GOES","Springdale"
"BN","2023-10-05 00:05:00",13.5,15.2,0,3,"GOES","Blue Grouse"
"BS","2023-10-05 00:05:00",12.9,13.8,0,100,"GOES","Blue Grouse"
"CW","2023-10-05 00:05:00",12.4,11.6,0.02,2,"GOES","Coxit"
"CE","2023-10-05 00:05:00",12.8,13.9,0.02,100,"GOES","Coxit"
"SS","2023-10-05 12:05:00",12.9,9,0.02,7,"GOES","Springdale"
"SN","2023-10-05 12:05:00",12.9,6.8,-0.01,1,"GOES","Springdale"
"BN","2023-10-05 12:05:00",12.9,6.2,0.01,3,"GOES","Blue Grouse"
"BS","2023-10-05 12:05:00",12.9,8.4,0,100,"GOES","Blue Grouse"
"CW","2023-10-05 12:05:00",12.4,6.2,0.03,2,"GOES","Coxit"
"CE","2023-10-05 12:05:00",12.7,4.7,0.03,100,"GOES","Coxit"
"SS","2023-10-06 00:05:00",13.1,19.9,0.01,7,"GOES","Springdale"
"SN","2023-10-06 00:05:00",13.3,21.8,-0.01,1,"GOES","Springdale"
"BN","2023-10-06 00:05:00",13.5,18.5,0,3,"GOES","Blue Grouse"
"BS","2023-10-06 00:05:00",12.9,16,0,100,"GOES","Blue Grouse"
"CW","2023-10-06 00:05:00",12.4,11.5,0.03,2,"GOES","Coxit"
"CE","2023-10-06 00:05:00",12.8,13.9,0.02,100,"GOES","Coxit"
"SS","2023-10-06 12:05:00",12.9,8.1,0.02,7,"GOES","Springdale"
"SN","2023-10-06 12:05:00",12.9,5.4,-0.01,1,"GOES","Springdale"
"BN","2023-10-06 12:05:00",12.9,5.8,0,3,"GOES","Blue Grouse"
"BS","2023-10-06 12:05:00",12.9,7.7,0,100,"GOES","Blue Grouse"
"TW","2023-10-06 12:05:00",12.4,5.3,0.03,1,"GOES","Tripps Knob"
"CW","2023-10-07 00:05:00",12.4,11.5,0.02,2,"GOES","Coxit"
"CE","2023-10-07 00:05:00",12.8,13.9,0.02,100,"GOES","Coxit"
"SS","2023-10-07 12:05:00",12.9,6.2,0.02,7,"GOES","Springdale"
"SN","2023-10-07 12:05:00",12.9,4.9,-0.01,1,"GOES","Springdale"
"BN","2023-10-07 12:05:00",12.8,6.3,0.01,3,"GOES","Blue Grouse"
